manufacturer_slug,name,year_released,year_discontinued,category,target_use,is_current,cell_count,line_material,riser_config,manufacturer_url,description,size_label,flat_area_m2,flat_span_m,flat_aspect_ratio,proj_area_m2,proj_span_m,proj_aspect_ratio,wing_weight_kg,ptv_min_kg,ptv_max_kg,speed_trim_kmh,speed_max_kmh,glide_ratio_best,min_sink_ms,cert_standard,cert_classification,cert_test_lab,cert_test_date,cert_report_url
advance,EPSILON 6,2009,2013,paraglider,intermediate,false,38,aramid/Technora sheathed,3-liner,https://www.advance.swiss/en/services/downloads,"6th-gen EPSILON. Ring-Raff, Smart Sail System. EN/LTF B.",28,28.1,12.15,5.25,24.04,9.63,3.85,5.75,85,125,,,,,EN,B,,,
advance,EPSILON 6,2009,2013,paraglider,intermediate,false,38,aramid/Technora sheathed,3-liner,https://www.advance.swiss/en/services/downloads,"6th-gen EPSILON. Ring-Raff, Smart Sail System. EN/LTF B.",31,30.61,12.68,5.25,26.19,10.05,3.86,6.2,95,145,,,,,EN,B,,,
advance,IOTA 2,2017,2022,paraglider,xc,false,59,aramid Edelrid unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"High-B XC. Mini-ribs, C-wires, 3D diamond shaping. EN/LTF B.",21,21.8,11.1,5.6,18.8,8.9,4.22,4.3,60,77,,,,,EN,B,,,
advance,IOTA 2,2017,2022,paraglider,xc,false,59,aramid Edelrid unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"High-B XC. Mini-ribs, C-wires, 3D diamond shaping. EN/LTF B.",23,23.7,11.5,5.6,20.4,9.3,4.24,4.6,70,88,,,,,EN,B,,,
advance,IOTA 2,2017,2022,paraglider,xc,false,59,aramid Edelrid unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"High-B XC. Mini-ribs, C-wires, 3D diamond shaping. EN/LTF B.",25,25.7,12.0,5.6,22.2,9.7,4.24,4.85,80,100,,,,,EN,B,,,
advance,IOTA 2,2017,2022,paraglider,xc,false,59,aramid Edelrid unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"High-B XC. Mini-ribs, C-wires, 3D diamond shaping. EN/LTF B.",27,27.7,12.5,5.6,23.9,10.0,4.19,5.15,92,114,,,,,EN,B,,,
advance,IOTA 2,2017,2022,paraglider,xc,false,59,aramid Edelrid unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"High-B XC. Mini-ribs, C-wires, 3D diamond shaping. EN/LTF B.",29,29.7,12.9,5.6,25.6,10.4,4.23,5.4,105,128,,,,,EN,B,,,
advance,XI,2018,2024,paraglider,hike_to_fly,false,55,aramid ProDry unsheathed,"3-liner (C-handles, lightweight)",https://www.advance.swiss/en/services/downloads,Light high-B performance-intermediate. From 3.4 kg. EN/LTF B.,21,21.8,11.1,5.6,18.8,8.9,4.22,3.4,60,77,,,,,EN,B,,,
advance,XI,2018,2024,paraglider,hike_to_fly,false,55,aramid ProDry unsheathed,"3-liner (C-handles, lightweight)",https://www.advance.swiss/en/services/downloads,Light high-B performance-intermediate. From 3.4 kg. EN/LTF B.,23,23.7,11.5,5.6,20.4,9.3,4.24,3.65,70,88,,,,,EN,B,,,
advance,XI,2018,2024,paraglider,hike_to_fly,false,55,aramid ProDry unsheathed,"3-liner (C-handles, lightweight)",https://www.advance.swiss/en/services/downloads,Light high-B performance-intermediate. From 3.4 kg. EN/LTF B.,25,25.7,12.0,5.6,22.2,9.7,4.24,3.85,80,100,,,,,EN,B,,,
advance,XI,2018,2024,paraglider,hike_to_fly,false,55,aramid ProDry unsheathed,"3-liner (C-handles, lightweight)",https://www.advance.swiss/en/services/downloads,Light high-B performance-intermediate. From 3.4 kg. EN/LTF B.,27,27.7,12.5,5.6,23.9,10.0,4.19,4.1,92,114,,,,,EN,B,,,
advance,XI,2018,2024,paraglider,hike_to_fly,false,55,aramid ProDry unsheathed,"3-liner (C-handles, lightweight)",https://www.advance.swiss/en/services/downloads,Light high-B performance-intermediate. From 3.4 kg. EN/LTF B.,29,29.7,12.9,5.6,25.6,10.4,4.23,4.35,105,128,,,,,EN,B,,,
advance,SIGMA 11,2021,2024,paraglider,xc,false,67,aramid ProDry unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"XC sportster. 3×3D shaping, mini-ribs, Pitch-Control-System. EN/LTF C.",20,20.4,11.13,6.07,17.4,8.87,4.52,4.0,60,77,,,,,EN,C,,,
advance,SIGMA 11,2021,2024,paraglider,xc,false,67,aramid ProDry unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"XC sportster. 3×3D shaping, mini-ribs, Pitch-Control-System. EN/LTF C.",22,22.0,11.56,6.07,18.8,9.17,4.48,4.2,70,88,,,,,EN,C,,,
advance,SIGMA 11,2021,2024,paraglider,xc,false,67,aramid ProDry unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"XC sportster. 3×3D shaping, mini-ribs, Pitch-Control-System. EN/LTF C.",24,23.6,11.97,6.07,20.1,9.49,4.49,4.45,80,100,,,,,EN,C,,,
advance,SIGMA 11,2021,2024,paraglider,xc,false,67,aramid ProDry unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"XC sportster. 3×3D shaping, mini-ribs, Pitch-Control-System. EN/LTF C.",26,25.5,12.45,6.07,21.7,9.87,4.49,4.75,92,114,,,,,EN,C,,,
advance,SIGMA 11,2021,2024,paraglider,xc,false,67,aramid ProDry unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"XC sportster. 3×3D shaping, mini-ribs, Pitch-Control-System. EN/LTF C.",28,27.4,12.9,6.07,23.3,10.23,4.49,5.05,105,128,,,,,EN,C,,,
advance,SIGMA 10,2016,2021,paraglider,xc,false,66,aramid Edelrid unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"10th-gen SIGMA. AR 6.16, 3D Diamond Shaping, mini-ribs. Size 21: EN D; rest: EN C.",21,21.0,11.4,6.16,18.0,9.1,4.6,4.45,60,77,,,,,EN,D,,,
advance,SIGMA 10,2016,2021,paraglider,xc,false,66,aramid Edelrid unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"10th-gen SIGMA. AR 6.16, 3D Diamond Shaping, mini-ribs. Size 21: EN D; rest: EN C.",23,22.9,11.9,6.16,19.6,9.5,4.61,4.75,70,88,,,,,EN,C,,,
advance,SIGMA 10,2016,2021,paraglider,xc,false,66,aramid Edelrid unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"10th-gen SIGMA. AR 6.16, 3D Diamond Shaping, mini-ribs. Size 21: EN D; rest: EN C.",25,24.5,12.3,6.16,21.0,9.8,4.57,4.85,80,100,,,,,EN,C,,,
advance,SIGMA 10,2016,2021,paraglider,xc,false,66,aramid Edelrid unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"10th-gen SIGMA. AR 6.16, 3D Diamond Shaping, mini-ribs. Size 21: EN D; rest: EN C.",27,26.4,12.8,6.16,22.6,10.2,4.61,5.15,92,114,,,,,EN,C,,,
advance,SIGMA 10,2016,2021,paraglider,xc,false,66,aramid Edelrid unsheathed,3-liner (C-handles),https://www.advance.swiss/en/services/downloads,"10th-gen SIGMA. AR 6.16, 3D Diamond Shaping, mini-ribs. Size 21: EN D; rest: EN C.",29,28.4,13.25,6.16,24.3,10.6,4.63,5.45,105,128,,,,,EN,C,,,
advance,OMEGA XAlps 3,2019,2023,paraglider,competition,false,63,aramid ProDry unsheathed,"2-liner (A/B, lightweight risers)",https://www.advance.swiss/en/services/downloads,Ultra-light EN-D race two-liner. Chrigel Maurer X-Alps 2019 wing. From 3.5 kg. EN/LTF D.,22,21.8,12.31,6.95,,,,3.5,75,87,,,,,EN,D,,,
advance,OMEGA XAlps 3,2019,2023,paraglider,competition,false,63,aramid ProDry unsheathed,"2-liner (A/B, lightweight risers)",https://www.advance.swiss/en/services/downloads,Ultra-light EN-D race two-liner. Chrigel Maurer X-Alps 2019 wing. From 3.5 kg. EN/LTF D.,23,22.8,12.59,6.95,,,,3.6,85,97,,,,,EN,D,,,
advance,OMEGA XAlps 3,2019,2023,paraglider,competition,false,63,aramid ProDry unsheathed,"2-liner (A/B, lightweight risers)",https://www.advance.swiss/en/services/downloads,Ultra-light EN-D race two-liner. Chrigel Maurer X-Alps 2019 wing. From 3.5 kg. EN/LTF D.,24,24.4,13.02,6.95,,,,3.8,95,110,,,,,EN,D,,,
advance,OMEGA XAlps 2,2017,2019,paraglider,competition,false,63,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,Ultra-light EN-D race. Chrigel Maurer X-Alps 2017 wing. From 3.4 kg. EN/LTF D.,22,21.8,12.6,7.3,,,,3.4,75,95,,,,,EN,D,,,
advance,OMEGA XAlps 2,2017,2019,paraglider,competition,false,63,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,Ultra-light EN-D race. Chrigel Maurer X-Alps 2017 wing. From 3.4 kg. EN/LTF D.,24,24.8,13.4,7.3,,,,3.55,90,110,,,,,EN,D,,,
advance,PI 3,2017,2025,paraglider,hike_and_fly,false,38,aramid ProDry unsheathed (softlinks),2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,3rd-gen PI. 6 sizes 16–27. From 1.85 kg. EN A/B/C load-dependent.,16,16.0,8.49,4.5,14.0,6.99,3.49,1.85,50,90,,,,,EN,C,,,
advance,PI 3,2017,2025,paraglider,hike_and_fly,false,38,aramid ProDry unsheathed (softlinks),2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,3rd-gen PI. 6 sizes 16–27. From 1.85 kg. EN A/B/C load-dependent.,19,19.0,9.25,4.5,16.7,7.61,3.47,2.15,50,95,,,,,EN,B,,,
advance,PI 3,2017,2025,paraglider,hike_and_fly,false,38,aramid ProDry unsheathed (softlinks),2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,3rd-gen PI. 6 sizes 16–27. From 1.85 kg. EN A/B/C load-dependent.,21,21.0,9.72,4.5,18.4,8.01,3.49,2.55,60,100,,,,,EN,A/B,,,
advance,PI 3,2017,2025,paraglider,hike_and_fly,false,38,aramid ProDry unsheathed (softlinks),2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,3rd-gen PI. 6 sizes 16–27. From 1.85 kg. EN A/B/C load-dependent.,23,23.0,10.18,4.5,20.1,8.4,3.51,2.75,70,110,,,,,EN,A/B,,,
advance,PI 3,2017,2025,paraglider,hike_and_fly,false,38,aramid ProDry unsheathed (softlinks),2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,3rd-gen PI. 6 sizes 16–27. From 1.85 kg. EN A/B/C load-dependent.,25,25.0,10.61,4.5,21.9,8.74,3.49,2.95,80,120,,,,,EN,A/B,,,
advance,PI 3,2017,2025,paraglider,hike_and_fly,false,38,aramid ProDry unsheathed (softlinks),2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,3rd-gen PI. 6 sizes 16–27. From 1.85 kg. EN A/B/C load-dependent.,27,27.0,11.02,4.5,23.7,9.08,3.48,3.15,92,125,,,,,EN,A/B,,,
advance,PI 2,2013,2017,paraglider,hike_and_fly,false,39,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,2nd-gen PI. 4 sizes 16–27. Air Scoop. From 1.55 kg. EN A/B/C load-dependent.,16,16.0,8.49,4.5,13.9,6.9,3.43,1.55,50,90,,,,,EN,C,,,
advance,PI 2,2013,2017,paraglider,hike_and_fly,false,39,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,2nd-gen PI. 4 sizes 16–27. Air Scoop. From 1.55 kg. EN A/B/C load-dependent.,19,19.0,9.25,4.5,16.6,7.6,3.48,1.95,50,95,,,,,EN,B,,,
advance,PI 2,2013,2017,paraglider,hike_and_fly,false,39,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,2nd-gen PI. 4 sizes 16–27. Air Scoop. From 1.55 kg. EN A/B/C load-dependent.,23,23.0,10.18,4.5,20.0,8.4,3.53,2.45,55,105,,,,,EN,A/B,,,
advance,PI 2,2013,2017,paraglider,hike_and_fly,false,39,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,2nd-gen PI. 4 sizes 16–27. Air Scoop. From 1.55 kg. EN A/B/C load-dependent.,27,27.0,11.02,4.5,23.6,9.1,3.51,2.85,70,125,,,,,EN,A/B,,,
advance,BIBETA 5,2013,2016,paraglider,tandem,false,52,aramid covered,3+1 riser tandem,https://www.advance.swiss/en/services/downloads,Professional tandem. Predecessor to BIBETA 6. EN/LTF B.,36,36.0,13.95,5.4,,,,7.35,80,180,,,,,EN,B,,,
advance,BIBETA 5,2013,2016,paraglider,tandem,false,52,aramid covered,3+1 riser tandem,https://www.advance.swiss/en/services/downloads,Professional tandem. Predecessor to BIBETA 6. EN/LTF B.,40,40.0,14.7,5.4,,,,7.65,120,225,,,,,EN,B,,,
